tournament_id,events,money,player_url,player_id,rank_this_week,player_name,rank_last_week,time_period,tournament,season,ytd_victories
t464,1,"$77,500",https://www.pgatour.com/players/player.25396.kevin-na.html,25396,T13,Kevin Na,1,Tournament Only,Safeway Open,2011,
t464,1,"$77,500",https://www.pgatour.com/players/player.22961.david-mathis.html,22961,T13,David Mathis,,Tournament Only,Safeway Open,2011,
t464,1,"$77,500",https://www.pgatour.com/players/player.24912.will-mackenzie.html,24912,T13,Will MacKenzie,,Tournament Only,Safeway Open,2011,
t464,1,"$77,500",https://www.pgatour.com/players/player.20436.garrett-willis.html,20436,T13,Garrett Willis,T34,Tournament Only,Safeway Open,2011,
t464,1,"$56,000",https://www.pgatour.com/players/player.22378.trevor-immelman.html,22378,T19,Trevor Immelman,T34,Tournament Only,Safeway Open,2011,
t464,1,"$56,000",https://www.pgatour.com/players/player.08375.paul-stankowski.html,08375,T19,Paul Stankowski,T71,Tournament Only,Safeway Open,2011,
t464,1,"$56,000",https://www.pgatour.com/players/player.27797.derek-lamely.html,27797,T19,Derek Lamely,T57,Tournament Only,Safeway Open,2011,
t464,1,"$40,500",https://www.pgatour.com/players/player.31193.jim-renner.html,31193,T22,Jim Renner,,Tournament Only,Safeway Open,2011,
t464,1,"$40,500",https://www.pgatour.com/players/player.32698.bobby-gates.html,32698,T22,Bobby Gates,T40,Tournament Only,Safeway Open,2011,
t464,1,"$40,500",https://www.pgatour.com/players/player.20160.charlie-wi.html,20160,T22,Charlie Wi,T16,Tournament Only,Safeway Open,2011,
t464,1,"$40,500",https://www.pgatour.com/players/player.21407.arjun-atwal.html,21407,T22,Arjun Atwal,T64,Tournament Only,Safeway Open,2011,
t464,1,"$40,500",https://www.pgatour.com/players/player.22056.cameron-percy.html,22056,T22,Cameron Percy,T52,Tournament Only,Safeway Open,2011,
t464,1,"$40,500",https://www.pgatour.com/players/player.20572.rod-pampling.html,20572,T22,Rod Pampling,T34,Tournament Only,Safeway Open,2011,
t464,1,"$30,375",https://www.pgatour.com/players/player.23325.vaughn-taylor.html,23325,T28,Vaughn Taylor,T64,Tournament Only,Safeway Open,2011,
t464,1,"$30,375",https://www.pgatour.com/players/player.08793.tiger-woods.html,08793,T28,Tiger Woods,,Tournament Only,Safeway Open,2011,
t464,1,"$30,375",https://www.pgatour.com/players/player.33911.nate-smith.html,33911,T28,Nate Smith,T71,Tournament Only,Safeway Open,2011,
t464,1,"$30,375",https://www.pgatour.com/players/player.27933.john-merrick.html,27933,T28,John Merrick,T64,Tournament Only,Safeway Open,2011,
t464,1,"$30,375",https://www.pgatour.com/players/player.23718.nathan-green.html,23718,T28,Nathan Green,T34,Tournament Only,Safeway Open,2011,
t464,1,"$30,375",https://www.pgatour.com/players/player.26287.roland-thatcher.html,26287,T28,Roland Thatcher,T16,Tournament Only,Safeway Open,2011,
t464,1,"$23,042",https://www.pgatour.com/players/player.26851.marc-leishman.html,26851,T34,Marc Leishman,,Tournament Only,Safeway Open,2011,
t464,1,"$23,042",https://www.pgatour.com/players/player.31202.william-mcgirt.html,31202,T34,William McGirt,T16,Tournament Only,Safeway Open,2011,
t464,1,"$23,042",https://www.pgatour.com/players/player.32150.michael-thompson.html,32150,T34,Michael Thompson,75,Tournament Only,Safeway Open,2011,
t464,1,"$23,042",https://www.pgatour.com/players/player.01941.tom-pernice-jr-.html,01941,T34,Tom Pernice Jr.,,Tournament Only,Safeway Open,2011,
t464,1,"$23,042",https://www.pgatour.com/players/player.01948.tim-petrovic.html,01948,T34,Tim Petrovic,T52,Tournament Only,Safeway Open,2011,
t464,1,"$23,042",https://www.pgatour.com/players/player.01766.billy-mayfair.html,01766,T34,Billy Mayfair,T29,Tournament Only,Safeway Open,2011,
t464,1,"$16,088",https://www.pgatour.com/players/player.01577.lee-janzen.html,01577,T40,Lee Janzen,,Tournament Only,Safeway Open,2011,
t464,1,"$16,088",https://www.pgatour.com/players/player.06573.brandt-jobe.html,06573,T40,Brandt Jobe,,Tournament Only,Safeway Open,2011,
t464,1,"$16,088",https://www.pgatour.com/players/player.07867.woody-austin.html,07867,T40,Woody Austin,T34,Tournament Only,Safeway Open,2011,
t464,1,"$16,088",https://www.pgatour.com/players/player.24604.hunter-haas.html,24604,T40,Hunter Haas,T10,Tournament Only,Safeway Open,2011,
t464,1,"$16,088",https://www.pgatour.com/players/player.24846.ricky-barnes.html,24846,T40,Ricky Barnes,T64,Tournament Only,Safeway Open,2011,
t464,1,"$16,088",https://www.pgatour.com/players/player.22293.heath-slocum.html,22293,T40,Heath Slocum,,Tournament Only,Safeway Open,2011,
t464,1,"$16,088",https://www.pgatour.com/players/player.27120.troy-matteson.html,27120,T40,Troy Matteson,,Tournament Only,Safeway Open,2011,
t464,1,"$12,175",https://www.pgatour.com/players/player.20593.greg-chalmers.html,20593,T47,Greg Chalmers,T52,Tournament Only,Safeway Open,2011,
t464,1,"$12,175",https://www.pgatour.com/players/player.20848.angel-cabrera.html,20848,T47,Ángel Cabrera,,Tournament Only,Safeway Open,2011,
t464,1,"$12,175",https://www.pgatour.com/players/player.11032.frank-lickliter-ii.html,11032,T47,Frank Lickliter II,,Tournament Only,Safeway Open,2011,
t464,1,"$12,175",https://www.pgatour.com/players/player.12510.chad-campbell.html,12510,T47,Chad Campbell,T23,Tournament Only,Safeway Open,2011,
t464,1,"$11,350",https://www.pgatour.com/players/player.20127.chris-riley.html,20127,T51,Chris Riley,,Tournament Only,Safeway Open,2011,
t464,1,"$11,350",https://www.pgatour.com/players/player.26300.matt-jones.html,26300,T51,Matt Jones,,Tournament Only,Safeway Open,2011,
t464,1,"$11,350",https://www.pgatour.com/players/player.25274.steven-bowditch.html,25274,T51,Steven Bowditch,T23,Tournament Only,Safeway Open,2011,
t464,1,"$11,350",https://www.pgatour.com/players/player.30711.colt-knost.html,30711,T51,Colt Knost,,Tournament Only,Safeway Open,2011,
t464,1,"$11,350",https://www.pgatour.com/players/player.33413.ben-martin.html,33413,T51,Ben Martin,,Tournament Only,Safeway Open,2011,
t464,1,"$11,350",https://www.pgatour.com/players/player.26420.richard-johnson.html,26420,T51,Richard Johnson,,Tournament Only,Safeway Open,2011,
t464,1,"$10,800",https://www.pgatour.com/players/player.29910.blake-adams.html,29910,T57,Blake Adams,T57,Tournament Only,Safeway Open,2011,
t464,1,"$10,800",https://www.pgatour.com/players/player.32876.martin-piller.html,32876,T57,Martin Piller,,Tournament Only,Safeway Open,2011,
t464,1,"$10,800",https://www.pgatour.com/players/player.26329.louis-oosthuizen.html,26329,T57,Louis Oosthuizen,,Tournament Only,Safeway Open,2011,
t464,1,"$10,800",https://www.pgatour.com/players/player.10860.justin-leonard.html,10860,T57,Justin Leonard,,Tournament Only,Safeway Open,2011,
t464,1,"$10,800",https://www.pgatour.com/players/player.01313.steve-elkington.html,01313,T57,Steve Elkington,T57,Tournament Only,Safeway Open,2011,
t464,1,"$10,500",https://www.pgatour.com/players/player.07457.steve-flesch.html,07457,62,Steve Flesch,T49,Tournament Only,Safeway Open,2011,
t464,1,"$10,400",https://www.pgatour.com/players/player.23673.michael-connell.html,23673,63,Michael Connell,,Tournament Only,Safeway Open,2011,
t464,1,"$10,200",https://www.pgatour.com/players/player.24980.scott-gutschewski.html,24980,T64,Scott Gutschewski,,Tournament Only,Safeway Open,2011,
t464,1,"$10,200",https://www.pgatour.com/players/player.01797.rocco-mediate.html,01797,T64,Rocco Mediate,T57,Tournament Only,Safeway Open,2011,
t464,1,"$10,200",https://www.pgatour.com/players/player.25818.scott-piercy.html,25818,T64,Scott Piercy,T10,Tournament Only,Safeway Open,2011,
t464,1,"$10,000",https://www.pgatour.com/players/player.28679.fabian-gomez.html,28679,67,Fabián Gómez,,Tournament Only,Safeway Open,2011,
t054,1,"$648,000",https://www.pgatour.com/players/player.30926.chris-kirk.html,30926,1,Chris Kirk,T22,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$316,800",https://www.pgatour.com/players/player.24490.george-mcneill.html,24490,T2,George McNeill,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$316,800",https://www.pgatour.com/players/player.01941.tom-pernice-jr-.html,01941,T2,Tom Pernice Jr.,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$148,800",https://www.pgatour.com/players/player.24604.hunter-haas.html,24604,T4,Hunter Haas,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$148,800",https://www.pgatour.com/players/player.31193.jim-renner.html,31193,T4,Jim Renner,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$116,100",https://www.pgatour.com/players/player.30750.tommy-gainey.html,30750,T6,Tommy Gainey,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$116,100",https://www.pgatour.com/players/player.27974.sung-kang.html,27974,T6,Sung Kang,T12,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$93,600",https://www.pgatour.com/players/player.23788.d-j--trahan.html,23788,T8,D.J. Trahan,T45,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$93,600",https://www.pgatour.com/players/player.29910.blake-adams.html,29910,T8,Blake Adams,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$93,600",https://www.pgatour.com/players/player.10505.shane-bertsch.html,10505,T8,Shane Bertsch,T38,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$93,600",https://www.pgatour.com/players/player.20634.peter-lonard.html,20634,T8,Peter Lonard,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$69,600",https://www.pgatour.com/players/player.23548.bill-lunde.html,23548,T12,Bill Lunde,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$69,600",https://www.pgatour.com/players/player.23638.brendon-de-jonge.html,23638,T12,Brendon de Jonge,T7,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$69,600",https://www.pgatour.com/players/player.23673.michael-connell.html,23673,T12,Michael Connell,T60,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$59,400",https://www.pgatour.com/players/player.24290.d-j--brigman.html,24290,T15,D.J. Brigman,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$59,400",https://www.pgatour.com/players/player.26476.chez-reavie.html,26476,T15,Chez Reavie,T5,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$40,800",https://www.pgatour.com/players/player.25274.steven-bowditch.html,25274,T17,Steven Bowditch,T38,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$40,800",https://www.pgatour.com/players/player.25818.scott-piercy.html,25818,T17,Scott Piercy,T45,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$40,800",https://www.pgatour.com/players/player.27120.troy-matteson.html,27120,T17,Troy Matteson,T71,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$40,800",https://www.pgatour.com/players/player.28679.fabian-gomez.html,28679,T17,Fabián Gómez,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$40,800",https://www.pgatour.com/players/player.29420.billy-horschel.html,29420,T17,Billy Horschel,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$40,800",https://www.pgatour.com/players/player.34255.joseph-bramlett.html,34255,T17,Joseph Bramlett,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$40,800",https://www.pgatour.com/players/player.35087.bio-kim.html,35087,T17,Bio Kim,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$40,800",https://www.pgatour.com/players/player.02214.kirk-triplett.html,02214,T17,Kirk Triplett,T22,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$40,800",https://www.pgatour.com/players/player.07867.woody-austin.html,07867,T17,Woody Austin,T30,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$24,480",https://www.pgatour.com/players/player.06251.chris-dimarco.html,06251,T26,Chris DiMarco,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$24,480",https://www.pgatour.com/players/player.06621.joe-durant.html,06621,T26,Joe Durant,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$24,480",https://www.pgatour.com/players/player.01766.billy-mayfair.html,01766,T26,Billy Mayfair,T56,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$24,480",https://www.pgatour.com/players/player.20645.john-senden.html,20645,T26,John Senden,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$24,480",https://www.pgatour.com/players/player.29478.kevin-kisner.html,29478,T26,Kevin Kisner,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$24,480",https://www.pgatour.com/players/player.31202.william-mcgirt.html,31202,T26,William McGirt,T60,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$24,480",https://www.pgatour.com/players/player.27060.john-mallinger.html,27060,T26,John Mallinger,T45,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$18,990",https://www.pgatour.com/players/player.27939.matt-mcquillan.html,27939,T33,Matt McQuillan,T3,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$18,990",https://www.pgatour.com/players/player.28087.kris-blanks.html,28087,T33,Kris Blanks,T12,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$18,990",https://www.pgatour.com/players/player.34072.will-strickler.html,34072,T33,Will Strickler,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$18,990",https://www.pgatour.com/players/player.19881.robert-damron.html,19881,T33,Robert Damron,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$15,120",https://www.pgatour.com/players/player.12652.cameron-beckman.html,12652,T37,Cameron Beckman,T45,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$15,120",https://www.pgatour.com/players/player.01945.kenny-perry.html,01945,T37,Kenny Perry,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$15,120",https://www.pgatour.com/players/player.01948.tim-petrovic.html,01948,T37,Tim Petrovic,T30,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$15,120",https://www.pgatour.com/players/player.01577.lee-janzen.html,01577,T37,Lee Janzen,T45,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$15,120",https://www.pgatour.com/players/player.06004.stephen-ames.html,06004,T37,Stephen Ames,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$15,120",https://www.pgatour.com/players/player.26420.richard-johnson.html,26420,T37,Richard Johnson,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$10,404",https://www.pgatour.com/players/player.32698.bobby-gates.html,32698,T43,Bobby Gates,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$10,404",https://www.pgatour.com/players/player.08375.paul-stankowski.html,08375,T43,Paul Stankowski,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$10,404",https://www.pgatour.com/players/player.08385.omar-uresti.html,08385,T43,Omar Uresti,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$10,404",https://www.pgatour.com/players/player.01157.tom-byrum.html,01157,T43,Tom Byrum,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$10,404",https://www.pgatour.com/players/player.11032.frank-lickliter-ii.html,11032,T43,Frank Lickliter II,T45,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$10,404",https://www.pgatour.com/players/player.11123.chris-couch.html,11123,T43,Chris Couch,T30,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$10,404",https://www.pgatour.com/players/player.21949.joe-ogilvie.html,21949,T43,Joe Ogilvie,T60,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$10,404",https://www.pgatour.com/players/player.23614.rich-beem.html,23614,T43,Rich Beem,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$8,496",https://www.pgatour.com/players/player.20127.chris-riley.html,20127,T51,Chris Riley,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$8,496",https://www.pgatour.com/players/player.20572.rod-pampling.html,20572,T51,Rod Pampling,T45,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$8,496",https://www.pgatour.com/players/player.27330.josh-teater.html,27330,T51,Josh Teater,T45,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$8,172",https://www.pgatour.com/players/player.23497.tag-ridings.html,23497,T54,Tag Ridings,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$8,172",https://www.pgatour.com/players/player.01313.steve-elkington.html,01313,T54,Steve Elkington,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$8,172",https://www.pgatour.com/players/player.08537.j-p--hayes.html,08537,T54,J.P. Hayes,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$8,172",https://www.pgatour.com/players/player.06214.guy-boros.html,06214,T54,Guy Boros,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,956",https://www.pgatour.com/players/player.27963.chris-stroud.html,27963,T58,Chris Stroud,T71,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,956",https://www.pgatour.com/players/player.31557.jim-herman.html,31557,T58,Jim Herman,T38,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,776",https://www.pgatour.com/players/player.29720.andres-gonzales.html,29720,T60,Andres Gonzales,T22,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,776",https://www.pgatour.com/players/player.27797.derek-lamely.html,27797,T60,Derek Lamely,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,776",https://www.pgatour.com/players/player.22293.heath-slocum.html,22293,T60,Heath Slocum,T38,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,632",https://www.pgatour.com/players/player.26758.david-hearn.html,26758,63,David Hearn,T68,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,488",https://www.pgatour.com/players/player.26498.matt-weibring.html,26498,T64,Matt Weibring,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,488",https://www.pgatour.com/players/player.32150.michael-thompson.html,32150,T64,Michael Thompson,T12,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,488",https://www.pgatour.com/players/player.01132.mark-brooks.html,01132,T64,Mark Brooks,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,308",https://www.pgatour.com/players/player.19824.craig-barlow.html,19824,T67,Craig Barlow,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,308",https://www.pgatour.com/players/player.24912.will-mackenzie.html,24912,T67,Will MacKenzie,T30,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,164",https://www.pgatour.com/players/player.31401.zack-miller.html,31401,T69,Zack Miller,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,164",https://www.pgatour.com/players/player.20580.andre-stolz.html,20580,T69,Andre Stolz,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$7,056",https://www.pgatour.com/players/player.01685.j-l--lewis.html,01685,71,J.L. Lewis,,Tournament Only,Sanderson Farms Championship,2011,
t054,1,"$6,984",https://www.pgatour.com/players/player.07223.brian-bateman.html,07223,72,Brian Bateman,,Tournament Only,Sanderson Farms Championship,2011,
t490,1,"$1,080,000",https://www.pgatour.com/players/player.30692.scott-stallings.html,30692,1,Scott Stallings,T19,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$528,000",https://www.pgatour.com/players/player.01320.bob-estes.html,01320,T2,Bob Estes,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$528,000",https://www.pgatour.com/players/player.24924.bill-haas.html,24924,T2,Bill Haas,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$226,200",https://www.pgatour.com/players/player.23638.brendon-de-jonge.html,23638,T4,Brendon de Jonge,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$226,200",https://www.pgatour.com/players/player.31323.gary-woodland.html,31323,T4,Gary Woodland,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$226,200",https://www.pgatour.com/players/player.33419.cameron-tringale.html,33419,T4,Cameron Tringale,T11,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$226,200",https://www.pgatour.com/players/player.25562.andres-romero.html,25562,T4,Andres Romero,3,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$226,200",https://www.pgatour.com/players/player.25632.jimmy-walker.html,25632,T4,Jimmy Walker,T64,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$168,000",https://www.pgatour.com/players/player.29221.webb-simpson.html,29221,T9,Webb Simpson,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$168,000",https://www.pgatour.com/players/player.30110.kyle-stanley.html,30110,T9,Kyle Stanley,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$138,000",https://www.pgatour.com/players/player.26951.johnson-wagner.html,26951,T11,Johnson Wagner,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$138,000",https://www.pgatour.com/players/player.06251.chris-dimarco.html,06251,T11,Chris DiMarco,T46,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$138,000",https://www.pgatour.com/players/player.11123.chris-couch.html,11123,T11,Chris Couch,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$105,000",https://www.pgatour.com/players/player.02239.scott-verplank.html,02239,T14,Scott Verplank,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$105,000",https://www.pgatour.com/players/player.20645.john-senden.html,20645,T14,John Senden,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$105,000",https://www.pgatour.com/players/player.22378.trevor-immelman.html,22378,T14,Trevor Immelman,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$105,000",https://www.pgatour.com/players/player.29718.anthony-kim.html,29718,T14,Anthony Kim,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$68,000",https://www.pgatour.com/players/player.27124.chris-baryla.html,27124,T18,Chris Baryla,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$68,000",https://www.pgatour.com/players/player.27963.chris-stroud.html,27963,T18,Chris Stroud,T36,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$68,000",https://www.pgatour.com/players/player.26476.chez-reavie.html,26476,T18,Chez Reavie,T11,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$68,000",https://www.pgatour.com/players/player.25274.steven-bowditch.html,25274,T18,Steven Bowditch,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$68,000",https://www.pgatour.com/players/player.25345.carl-pettersson.html,25345,T18,Carl Pettersson,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$68,000",https://www.pgatour.com/players/player.26758.david-hearn.html,26758,T18,David Hearn,T30,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$68,000",https://www.pgatour.com/players/player.21753.brian-davis.html,21753,T18,Brian Davis,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$68,000",https://www.pgatour.com/players/player.20436.garrett-willis.html,20436,T18,Garrett Willis,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$68,000",https://www.pgatour.com/players/player.08537.j-p--hayes.html,08537,T18,J.P. Hayes,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$42,600",https://www.pgatour.com/players/player.20070.matt-bettencourt.html,20070,T27,Matt Bettencourt,T36,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$42,600",https://www.pgatour.com/players/player.23673.michael-connell.html,23673,T27,Michael Connell,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$42,600",https://www.pgatour.com/players/player.23322.brett-wetterich.html,23322,T27,Brett Wetterich,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$42,600",https://www.pgatour.com/players/player.22348.nick-o-hern.html,22348,T27,Nick O'Hern,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$42,600",https://www.pgatour.com/players/player.23497.tag-ridings.html,23497,T27,Tag Ridings,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$32,486",https://www.pgatour.com/players/player.21961.charles-howell-iii.html,21961,T32,Charles Howell III,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$32,486",https://www.pgatour.com/players/player.22621.ben-curtis.html,22621,T32,Ben Curtis,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$32,486",https://www.pgatour.com/players/player.06573.brandt-jobe.html,06573,T32,Brandt Jobe,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$32,486",https://www.pgatour.com/players/player.26695.michael-letzig.html,26695,T32,Michael Letzig,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$32,486",https://www.pgatour.com/players/player.28620.aron-price.html,28620,T32,Aron Price,T46,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$32,486",https://www.pgatour.com/players/player.29910.blake-adams.html,29910,T32,Blake Adams,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$25,200",https://www.pgatour.com/players/player.01945.kenny-perry.html,01945,T38,Kenny Perry,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$25,200",https://www.pgatour.com/players/player.21209.sergio-garcia.html,21209,T38,Sergio Garcia,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$25,200",https://www.pgatour.com/players/player.23409.james-driscoll.html,23409,T38,James Driscoll,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$25,200",https://www.pgatour.com/players/player.24846.ricky-barnes.html,24846,T38,Ricky Barnes,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$19,240",https://www.pgatour.com/players/player.20498.briny-baird.html,20498,T42,Briny Baird,T36,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$19,240",https://www.pgatour.com/players/player.27330.josh-teater.html,27330,T42,Josh Teater,T11,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$19,240",https://www.pgatour.com/players/player.27797.derek-lamely.html,27797,T42,Derek Lamely,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$19,240",https://www.pgatour.com/players/player.28679.fabian-gomez.html,28679,T42,Fabián Gómez,T68,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$19,240",https://www.pgatour.com/players/player.33141.keegan-bradley.html,33141,T42,Keegan Bradley,T19,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$19,240",https://www.pgatour.com/players/player.34072.will-strickler.html,34072,T42,Will Strickler,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$14,430",https://www.pgatour.com/players/player.28475.jeff-overton.html,28475,T48,Jeff Overton,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$14,430",https://www.pgatour.com/players/player.30926.chris-kirk.html,30926,T48,Chris Kirk,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$14,430",https://www.pgatour.com/players/player.25240.d-a--points.html,25240,T48,D.A. Points,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$14,430",https://www.pgatour.com/players/player.20580.andre-stolz.html,20580,T48,Andre Stolz,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$14,430",https://www.pgatour.com/players/player.22293.heath-slocum.html,22293,T48,Heath Slocum,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$14,430",https://www.pgatour.com/players/player.01941.tom-pernice-jr-.html,01941,T48,Tom Pernice Jr.,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$14,430",https://www.pgatour.com/players/player.06515.shaun-micheel.html,06515,T48,Shaun Micheel,,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$14,430",https://www.pgatour.com/players/player.07457.steve-flesch.html,07457,T48,Steve Flesch,63,Tournament Only,A Military Tribute at The Greenbrier,2011,
t490,1,"$13,380",https://www.pgatour.com/players/player.21350.ryuji-imada.html,21350,T56,Ryuji Imada,,Tournament Only,A Military Tribute at The Greenbrier,2011,
