stat_id,season,stat_type,category,subcategory
338,2006,Approaches From 150-175 Yards,Approach The Green,Accuracy From Fairway
338,2005,Approaches From 150-175 Yards,Approach The Green,Accuracy From Fairway
338,2004,Approaches From 150-175 Yards,Approach The Green,Accuracy From Fairway
338,2003,Approaches From 150-175 Yards,Approach The Green,Accuracy From Fairway
338,2002,Approaches From 150-175 Yards,Approach The Green,Accuracy From Fairway
337,2020,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2019,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2018,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2017,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2016,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2015,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2014,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2013,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2012,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2011,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2010,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2009,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2008,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2007,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2006,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2005,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2004,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2003,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
337,2002,Approaches From 175-200 Yards,Approach The Green,Accuracy From Fairway
02358,2020,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2019,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2018,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2017,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2016,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2015,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2014,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2013,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2012,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2011,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2010,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2009,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2008,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2007,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2006,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2005,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2004,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2003,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02358,2002,Approaches From 200-225 Yards,Approach The Green,Accuracy From Fairway
02359,2020,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2019,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2018,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2017,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2016,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2015,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2014,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2013,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2012,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2011,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2010,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2009,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2008,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2007,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2006,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2005,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2004,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2003,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02359,2002,Approaches From 225-250 Yards,Approach The Green,Accuracy From Fairway
02360,2020,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2019,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2018,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2017,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2016,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2015,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2014,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2013,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2012,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2011,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2010,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2009,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2008,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2007,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2006,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2005,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2004,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2003,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
02360,2002,Approaches From 250-275 Yards,Approach The Green,Accuracy From Fairway
340,2020,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2019,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2018,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2017,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2016,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2015,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2014,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2013,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2012,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2011,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2010,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2009,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2008,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2007,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2006,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2005,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2004,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2003,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
340,2002,Approaches From 50-125 Yards,Approach The Green,Accuracy From Fairway
076,2020,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2019,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2018,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2017,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2016,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2015,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2014,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2013,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2012,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2011,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2010,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2009,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2008,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2007,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2006,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2005,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2004,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2003,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
076,2002,Approaches From 50-75 Yards,Approach The Green,Accuracy From Fairway
075,2020,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2019,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2018,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2017,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2016,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2015,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2014,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2013,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2012,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2011,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2010,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2009,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2008,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2007,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2006,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2005,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2004,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2003,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
075,2002,Approaches From 75-100 Yards,Approach The Green,Accuracy From Fairway
02329,2020,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2019,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2018,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2017,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2016,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2015,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2014,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2013,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2012,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2011,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2010,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2009,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2008,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2007,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2006,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2005,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
02329,2004,Approaches From Inside 100 Yards,Approach The Green,Accuracy From Fairway
431,2020,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2019,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2018,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2017,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2016,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2015,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2014,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2013,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2012,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2011,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2010,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2009,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2008,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2007,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2006,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2005,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2004,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2003,Fairway Proximity,Approach The Green,Accuracy From Fairway
431,2002,Fairway Proximity,Approach The Green,Accuracy From Fairway
331,2020,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2019,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2018,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2017,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2016,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2015,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2014,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2013,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2012,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2011,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2010,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2009,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2008,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2007,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2006,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2005,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2004,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2003,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2002,Proximity To Hole,Approach The Green,Accuracy From Fairway
331,2001,Proximity To Hole,Approach The Green,Accuracy From Fairway
02371,2020,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2019,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2018,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2017,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2016,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2015,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2014,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2013,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2012,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2011,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2010,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2009,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2008,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2007,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2006,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2005,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2004,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2003,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02371,2002,Approaches From > 100 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2020,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2019,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2018,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2017,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2016,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2015,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2014,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2013,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2012,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2011,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2010,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2009,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2008,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2007,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2006,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2005,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2004,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2003,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02369,2002,Approaches From > 200 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2020,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2019,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2018,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2017,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2016,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2015,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2014,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2013,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2012,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2011,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2010,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2009,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2008,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2007,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2006,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2005,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2004,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2003,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02375,2002,Approaches From > 275 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2020,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2019,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2018,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2017,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2016,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2015,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2014,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2013,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2012,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2011,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2010,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2009,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2008,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2007,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2006,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2005,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2004,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2003,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02364,2002,Approaches From 100-125 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2020,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2019,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2018,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2017,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2016,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2015,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2014,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2013,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2012,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2011,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2010,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2009,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2008,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2007,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2006,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2005,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2004,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2003,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02366,2002,Approaches From 125-150 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2020,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2019,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2018,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2017,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2016,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2015,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2014,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2013,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2012,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2011,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2010,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2009,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2008,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2007,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2006,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2005,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2004,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2003,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02367,2002,Approaches From 150-175 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2020,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2019,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2018,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2017,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2016,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2015,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2014,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2013,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2012,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2011,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2010,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2009,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2008,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2007,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2006,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2005,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2004,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2003,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02368,2002,Approaches From 175-200 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2020,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2019,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2018,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2017,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2016,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2015,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2014,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2013,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2012,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2011,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2010,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2009,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2008,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2007,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2006,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2005,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2004,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2003,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02372,2002,Approaches From 200-225 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2020,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2019,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2018,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2017,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2016,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2015,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2014,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2013,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2012,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2011,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2010,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2009,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
02373,2008,Approaches From 225-250 Yards (Rgh),Approach The Green,Accuracy From Rough
