average,total_sg:putting,player_id,rank_last_week,player_name,season,tournament,measured_rounds,time_period,player_url,rounds,rank_this_week
.327,1.306,27556,,"Ted Potter, Jr.",2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27556.ted-potter--jr-.html,4,35
.307,1.227,27974,,Sung Kang,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27974.sung-kang.html,4,36
.277,1.107,29289,41,Seung-Yul Noh,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.29289.seung-yul-noh.html,4,T37
.277,1.108,23320,,Ryan Palmer,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.23320.ryan-palmer.html,4,T37
.273,1.091,29910,6,Blake Adams,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.29910.blake-adams.html,4,39
.249,.997,29221,,Webb Simpson,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.29221.webb-simpson.html,4,40
.237,.946,31558,T49,J.J. Killeen,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.31558.j-j--killeen.html,4,41
.210,.839,34021,T35,Bud Cauley,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.34021.bud-cauley.html,4,42
.203,.810,23623,,Bo Van Pelt,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.23623.bo-van-pelt.html,4,43
.191,.763,30925,71,Dustin Johnson,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.30925.dustin-johnson.html,4,44
.167,.668,20104,,Ken Duke,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.20104.ken-duke.html,4,45
.144,.574,25190,,Jeff Quinney,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.25190.jeff-quinney.html,4,46
.123,.492,27770,19,Camilo Villegas,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27770.camilo-villegas.html,4,47
.058,.233,27141,,J.B. Holmes,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27141.j-b--holmes.html,4,48
-.001,-.003,22378,T49,Trevor Immelman,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.22378.trevor-immelman.html,4,49
-.043,-.171,20572,30,Rod Pampling,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.20572.rod-pampling.html,4,50
-.047,-.188,26476,64,Chez Reavie,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.26476.chez-reavie.html,4,51
-.072,-.286,26951,,Johnson Wagner,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.26951.johnson-wagner.html,4,52
-.100,-.401,23108,,Matt Kuchar,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.23108.matt-kuchar.html,4,53
-.159,-.635,23800,18,Bryce Molder,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.23800.bryce-molder.html,4,54
-.169,-.674,25345,,Carl Pettersson,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.25345.carl-pettersson.html,4,55
-.239,-.957,22293,,Heath Slocum,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.22293.heath-slocum.html,4,56
-.317,-1.266,27649,9,Brandt Snedeker,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27649.brandt-snedeker.html,4,57
-.342,-1.367,25396,,Kevin Na,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.25396.kevin-na.html,4,58
-.404,-1.615,27214,,Kevin Streelman,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27214.kevin-streelman.html,4,59
-.422,-1.689,27330,70,Josh Teater,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27330.josh-teater.html,4,60
-.501,-2.002,26679,,Kevin Stadler,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.26679.kevin-stadler.html,4,61
-.536,-2.144,27436,,Graham DeLaet,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27436.graham-delaet.html,4,62
-.547,-2.187,01766,,Billy Mayfair,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.01766.billy-mayfair.html,4,63
-.549,-2.196,27933,46,John Merrick,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27933.john-merrick.html,4,64
-.556,-2.224,26300,,Matt Jones,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.26300.matt-jones.html,4,65
-.566,-2.264,27936,,Martin Laird,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.27936.martin-laird.html,4,66
-.570,-2.281,24140,,Sean O'Hair,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.24140.sean-o-hair.html,4,67
-.592,-2.369,01945,,Kenny Perry,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.01945.kenny-perry.html,4,68
-.609,-2.435,24846,63,Ricky Barnes,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.24846.ricky-barnes.html,4,69
-.758,-3.032,25804,69,Bubba Watson,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.25804.bubba-watson.html,4,70
-.782,-3.127,26881,,Jarrod Lyle,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.26881.jarrod-lyle.html,4,71
-.838,-3.350,31323,,Gary Woodland,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.31323.gary-woodland.html,4,72
-.902,-3.609,06595,,Kevin Sutherland,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.06595.kevin-sutherland.html,4,73
-1.048,-4.192,23903,,Stephen Gangluff,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.23903.stephen-gangluff.html,4,74
-1.063,-4.252,12716,66,Charley Hoffman,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.12716.charley-hoffman.html,4,75
-1.382,-5.529,01724,,Jeff Maggert,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.01724.jeff-maggert.html,4,76
-1.428,-5.711,26596,,Ryan Moore,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.26596.ryan-moore.html,4,77
-2.026,-8.105,32698,T35,Bobby Gates,2012,Waste Management Phoenix Open,4,Tournament Only,https://www.pgatour.com/players/player.32698.bobby-gates.html,4,78
3.104,9.311,26668,,Marc Turnesa,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.26668.marc-turnesa.html,4,1
2.467,7.400,28500,,Martin Flores,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.28500.martin-flores.html,4,2
2.344,7.033,22371,,Aaron Baddeley,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.22371.aaron-baddeley.html,4,3
2.215,6.646,33419,49,Cameron Tringale,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.33419.cameron-tringale.html,4,4
1.872,5.617,27895,,Jonas Blixt,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27895.jonas-blixt.html,4,5
1.798,5.394,29910,57,Blake Adams,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.29910.blake-adams.html,4,6
1.633,4.899,30852,,Ryo Ishikawa,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.30852.ryo-ishikawa.html,4,7
1.598,4.795,25240,,D.A. Points,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.25240.d-a--points.html,4,8
1.448,4.343,27649,51,Brandt Snedeker,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27649.brandt-snedeker.html,4,9
1.313,3.940,12782,,Tim Herron,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.12782.tim-herron.html,4,10
1.267,3.802,06643,7,Paul Goydos,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.06643.paul-goydos.html,4,11
1.213,3.640,25818,,Scott Piercy,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.25818.scott-piercy.html,4,12
1.122,3.367,34174,,John Huh,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34174.john-huh.html,4,13
1.071,3.213,23638,14,Brendon de Jonge,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.23638.brendon-de-jonge.html,4,14
.996,2.987,35139,,Richard Lee,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.35139.richard-lee.html,4,15
.982,2.945,24361,26,Pat Perez,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.24361.pat-perez.html,4,16
.967,2.900,06034,68,Marco Dawson,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.06034.marco-dawson.html,4,17
.929,2.786,23800,,Bryce Molder,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.23800.bryce-molder.html,4,18
.913,2.738,27770,30,Camilo Villegas,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27770.camilo-villegas.html,4,19
.896,2.689,01116,,Michael Bradley,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.01116.michael-bradley.html,4,20
.889,2.668,20229,,Stewart Cink,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.20229.stewart-cink.html,4,21
.857,2.570,21961,64,Charles Howell III,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.21961.charles-howell-iii.html,4,22
.804,2.411,23548,,Bill Lunde,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.23548.bill-lunde.html,4,23
.732,2.196,32102,,Rickie Fowler,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.32102.rickie-fowler.html,4,24
.731,2.194,20593,,Greg Chalmers,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.20593.greg-chalmers.html,4,25
.720,2.160,20127,,Chris Riley,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.20127.chris-riley.html,4,26
.680,2.041,06251,21,Chris DiMarco,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.06251.chris-dimarco.html,4,27
.617,1.850,22405,,Justin Rose,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.22405.justin-rose.html,4,28
.606,1.818,30110,,Kyle Stanley,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.30110.kyle-stanley.html,4,29
.591,1.772,20572,,Rod Pampling,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.20572.rod-pampling.html,4,30
.589,1.766,23204,29,Gary Christian,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.23204.gary-christian.html,4,31
.559,1.677,24781,,Hunter Mahan,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.24781.hunter-mahan.html,4,32
.548,1.643,25632,58,Jimmy Walker,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.25632.jimmy-walker.html,4,33
.528,1.584,22348,6,Nick O'Hern,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.22348.nick-o-hern.html,4,34
.467,1.400,32698,39,Bobby Gates,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.32698.bobby-gates.html,4,T35
.467,1.402,34021,61,Bud Cauley,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34021.bud-cauley.html,4,T35
.428,1.284,33141,,Keegan Bradley,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.33141.keegan-bradley.html,4,37
.299,.896,24924,63,Bill Haas,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.24924.bill-haas.html,4,38
.295,.886,27064,,Jhonattan Vegas,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27064.jhonattan-vegas.html,4,39
.263,.788,34099,50,Harris English,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.34099.harris-english.html,4,40
.242,.725,29289,,Seung-Yul Noh,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.29289.seung-yul-noh.html,4,41
.207,.621,32200,67,Roberto Castro,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.32200.roberto-castro.html,4,42
.152,.457,12652,,Cameron Beckman,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.12652.cameron-beckman.html,4,43
.146,.437,28259,35,Sangmoon Bae,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.28259.sangmoon-bae.html,4,44
.127,.382,22046,,Geoff Ogilvy,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.22046.geoff-ogilvy.html,4,45
.090,.269,27933,,John Merrick,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27933.john-merrick.html,4,46
.029,.086,22913,52,John Rollins,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.22913.john-rollins.html,4,47
-.027,-.079,23542,72,Tommy Biershenk,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.23542.tommy-biershenk.html,4,48
-.056,-.168,22378,,Trevor Immelman,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.22378.trevor-immelman.html,4,T49
-.056,-.168,31558,,J.J. Killeen,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.31558.j-j--killeen.html,4,T49
-.104,-.312,01941,,Tom Pernice Jr.,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.01941.tom-pernice-jr-.html,4,51
-.178,-.534,06567,,Vijay Singh,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.06567.vijay-singh.html,4,52
-.209,-.625,25562,,Andres Romero,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.25562.andres-romero.html,4,53
-.236,-.706,23409,3,James Driscoll,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.23409.james-driscoll.html,4,54
-.322,-.965,06522,,Ernie Els,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.06522.ernie-els.html,4,55
-.330,-.990,26851,,Marc Leishman,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.26851.marc-leishman.html,4,56
-.410,-1.229,33120,,Mark Anderson,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.33120.mark-anderson.html,4,57
-.412,-1.234,30926,75,Chris Kirk,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.30926.chris-kirk.html,4,58
-.590,-1.769,28158,19,Steve Marino,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.28158.steve-marino.html,4,59
-.611,-1.833,10885,,Robert Allenby,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.10885.robert-allenby.html,4,60
-.624,-1.870,02246,,Duffy Waldorf,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.02246.duffy-waldorf.html,4,61
-.753,-2.259,27466,53,Spencer Levin,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27466.spencer-levin.html,4,62
-.788,-2.363,24846,32,Ricky Barnes,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.24846.ricky-barnes.html,4,63
-.858,-2.572,26476,11,Chez Reavie,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.26476.chez-reavie.html,4,64
-.906,-2.718,27095,,Nick Watney,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27095.nick-watney.html,4,65
-1.008,-3.024,12716,,Charley Hoffman,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.12716.charley-hoffman.html,4,66
-1.053,-3.159,10860,56,Justin Leonard,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.10860.justin-leonard.html,4,67
-1.061,-3.182,30711,,Colt Knost,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.30711.colt-knost.html,4,68
-1.476,-4.426,25804,,Bubba Watson,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.25804.bubba-watson.html,4,69
-1.485,-4.453,27330,24,Josh Teater,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.27330.josh-teater.html,4,70
-1.810,-5.429,30925,,Dustin Johnson,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.30925.dustin-johnson.html,4,71
-1.827,-5.481,32366,54,Kevin Chappell,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.32366.kevin-chappell.html,4,72
-2.235,-6.703,20691,,Greg Owen,2012,Farmers Insurance Open,3,Tournament Only,https://www.pgatour.com/players/player.20691.greg-owen.html,4,73
2.352,4.704,26951,3,Johnson Wagner,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.26951.johnson-wagner.html,4,1
2.227,4.454,23621,5,Rory Sabbatini,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.23621.rory-sabbatini.html,4,2
2.128,4.256,23409,,James Driscoll,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.23409.james-driscoll.html,4,3
2.076,4.151,21878,,Mark Wilson,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.21878.mark-wilson.html,4,4
1.940,3.879,26881,32,Jarrod Lyle,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.26881.jarrod-lyle.html,4,5
1.883,3.766,22348,,Nick O'Hern,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.22348.nick-o-hern.html,4,6
1.749,3.497,06643,,Paul Goydos,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.06643.paul-goydos.html,4,7
1.671,3.342,24507,,Jason Bohn,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.24507.jason-bohn.html,4,8
1.628,3.256,23541,,Ben Crane,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.23541.ben-crane.html,4,9
1.617,3.233,19846,16,Brian Gay,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.19846.brian-gay.html,4,10
1.565,3.129,26476,,Chez Reavie,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.26476.chez-reavie.html,4,11
1.524,3.047,30927,4,Brendon Todd,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.30927.brendon-todd.html,4,12
1.469,2.937,23623,,Bo Van Pelt,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.23623.bo-van-pelt.html,4,13
1.433,2.865,23638,55,Brendon de Jonge,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.23638.brendon-de-jonge.html,4,14
1.283,2.565,31202,66,William McGirt,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.31202.william-mcgirt.html,4,15
1.276,2.551,02206,,David Toms,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.02206.david-toms.html,4,16
1.250,2.500,01724,2,Jeff Maggert,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.01724.jeff-maggert.html,4,17
1.167,2.334,01810,,Phil Mickelson,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.01810.phil-mickelson.html,4,18
.909,1.817,28158,,Steve Marino,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.28158.steve-marino.html,4,19
.877,1.754,25345,23,Carl Pettersson,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.25345.carl-pettersson.html,4,20
.796,1.591,06251,41,Chris DiMarco,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.06251.chris-dimarco.html,4,21
.745,1.489,24494,T45,Erik Compton,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.24494.erik-compton.html,4,22
.714,1.427,06004,15,Stephen Ames,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.06004.stephen-ames.html,4,23
.632,1.264,27330,33,Josh Teater,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.27330.josh-teater.html,4,24
.581,1.161,29476,,Kyle Reifers,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.29476.kyle-reifers.html,4,25
.519,1.037,24361,51,Pat Perez,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.24361.pat-perez.html,4,26
.490,.980,07749,,Brett Quigley,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.07749.brett-quigley.html,4,27
.474,.948,28475,31,Jeff Overton,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.28475.jeff-overton.html,4,28
.430,.859,23204,,Gary Christian,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.23204.gary-christian.html,4,29
.345,.689,27770,,Camilo Villegas,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.27770.camilo-villegas.html,4,30
.325,.649,27060,,John Mallinger,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.27060.john-mallinger.html,4,31
.285,.569,24846,,Ricky Barnes,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.24846.ricky-barnes.html,4,32
.260,.520,28093,,Miguel Angel Carballo,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.28093.miguel-angel-carballo.html,4,33
.235,.470,20645,61,John Senden,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.20645.john-senden.html,4,34
.019,.038,28259,62,Sangmoon Bae,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.28259.sangmoon-bae.html,4,35
.005,.010,27936,,Martin Laird,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.27936.martin-laird.html,4,36
-.013,-.026,27556,29,"Ted Potter, Jr.",2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.27556.ted-potter--jr-.html,4,37
-.030,-.059,25396,,Kevin Na,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.25396.kevin-na.html,4,38
-.034,-.067,32698,63,Bobby Gates,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.32698.bobby-gates.html,4,39
-.039,-.077,06595,,Kevin Sutherland,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.06595.kevin-sutherland.html,4,40
-.041,-.081,29518,,Brendan Steele,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.29518.brendan-steele.html,4,41
-.090,-.180,06621,,Joe Durant,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.06621.joe-durant.html,4,42
-.127,-.253,24024,38,Zach Johnson,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.24024.zach-johnson.html,4,43
-.136,-.272,25686,,Jason Dufner,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.25686.jason-dufner.html,4,44
-.155,-.309,20104,39,Ken Duke,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.20104.ken-duke.html,4,45
-.157,-.314,29478,,Kevin Kisner,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.29478.kevin-kisner.html,4,46
-.192,-.384,01320,,Bob Estes,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.01320.bob-estes.html,4,47
-.236,-.471,24490,30,George McNeill,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.24490.george-mcneill.html,4,48
-.299,-.598,33419,,Cameron Tringale,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.33419.cameron-tringale.html,4,49
-.378,-.756,34099,T48,Harris English,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.34099.harris-english.html,4,50
-.442,-.884,27649,,Brandt Snedeker,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.27649.brandt-snedeker.html,4,51
-.464,-.928,22913,25,John Rollins,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.22913.john-rollins.html,4,52
-.525,-1.049,27466,18,Spencer Levin,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.27466.spencer-levin.html,4,53
-.569,-1.138,32366,T45,Kevin Chappell,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.32366.kevin-chappell.html,4,54
-.625,-1.249,01577,,Lee Janzen,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.01577.lee-janzen.html,4,55
-.635,-1.270,10860,70,Justin Leonard,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.10860.justin-leonard.html,4,56
-.682,-1.363,29910,,Blake Adams,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.29910.blake-adams.html,4,57
-.712,-1.424,25632,,Jimmy Walker,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.25632.jimmy-walker.html,4,58
-.747,-1.493,29461,,Jamie Lovemark,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.29461.jamie-lovemark.html,4,59
-.807,-1.614,20160,,Charlie Wi,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.20160.charlie-wi.html,4,60
-.961,-1.922,34021,13,Bud Cauley,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.34021.bud-cauley.html,4,61
-.984,-1.967,32150,7,Michael Thompson,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.32150.michael-thompson.html,4,62
-1.006,-2.012,24924,,Bill Haas,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.24924.bill-haas.html,4,63
-1.008,-2.016,21961,8,Charles Howell III,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.21961.charles-howell-iii.html,4,64
-1.036,-2.071,26596,,Ryan Moore,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.26596.ryan-moore.html,4,65
-1.048,-2.095,32334,,Charlie Beljan,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.32334.charlie-beljan.html,4,66
-1.055,-2.110,32200,57,Roberto Castro,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.32200.roberto-castro.html,4,67
-1.105,-2.210,06034,,Marco Dawson,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.06034.marco-dawson.html,4,68
-1.123,-2.245,27644,53,Brian Harman,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.27644.brian-harman.html,4,69
-1.206,-2.411,29926,,Danny Lee,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.29926.danny-lee.html,4,70
-1.207,-2.413,23108,,Matt Kuchar,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.23108.matt-kuchar.html,4,71
-1.405,-2.809,23542,19,Tommy Biershenk,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.23542.tommy-biershenk.html,4,72
-1.590,-3.179,24358,,Robert Garrigus,2012,The American Express,2,Tournament Only,https://www.pgatour.com/players/player.24358.robert-garrigus.html,4,73
