tournament_id,total_sg:ott,player_url,measured_rounds,average,rounds,player_id,rank_this_week,player_name,rank_last_week,time_period,tournament,season
t054,.449,https://www.pgatour.com/players/player.31557.jim-herman.html,4,.112,4,31557,40,Jim Herman,T60,Tournament Only,Sanderson Farms Championship,2011
t054,.387,https://www.pgatour.com/players/player.34255.joseph-bramlett.html,4,.097,4,34255,41,Joseph Bramlett,,Tournament Only,Sanderson Farms Championship,2011
t054,.385,https://www.pgatour.com/players/player.32150.michael-thompson.html,4,.096,4,32150,42,Michael Thompson,17,Tournament Only,Sanderson Farms Championship,2011
t054,.285,https://www.pgatour.com/players/player.23638.brendon-de-jonge.html,4,.071,4,23638,43,Brendon de Jonge,52,Tournament Only,Sanderson Farms Championship,2011
t054,.267,https://www.pgatour.com/players/player.28087.kris-blanks.html,4,.067,4,28087,44,Kris Blanks,37,Tournament Only,Sanderson Farms Championship,2011
t054,.185,https://www.pgatour.com/players/player.32698.bobby-gates.html,4,.046,4,32698,45,Bobby Gates,,Tournament Only,Sanderson Farms Championship,2011
t054,.022,https://www.pgatour.com/players/player.02214.kirk-triplett.html,4,.006,4,02214,46,Kirk Triplett,62,Tournament Only,Sanderson Farms Championship,2011
t054,-.010,https://www.pgatour.com/players/player.34358.jonathan-randolph.html,4,-.003,4,34358,47,Jonathan Randolph,,Tournament Only,Sanderson Farms Championship,2011
t054,-.022,https://www.pgatour.com/players/player.01948.tim-petrovic.html,4,-.006,4,01948,48,Tim Petrovic,70,Tournament Only,Sanderson Farms Championship,2011
t054,-.103,https://www.pgatour.com/players/player.08375.paul-stankowski.html,4,-.026,4,08375,49,Paul Stankowski,,Tournament Only,Sanderson Farms Championship,2011
t054,-.240,https://www.pgatour.com/players/player.01157.tom-byrum.html,4,-.060,4,01157,50,Tom Byrum,,Tournament Only,Sanderson Farms Championship,2011
t054,-.310,https://www.pgatour.com/players/player.31202.william-mcgirt.html,4,-.078,4,31202,51,William McGirt,53,Tournament Only,Sanderson Farms Championship,2011
t054,-.331,https://www.pgatour.com/players/player.27797.derek-lamely.html,4,-.083,4,27797,52,Derek Lamely,,Tournament Only,Sanderson Farms Championship,2011
t054,-.347,https://www.pgatour.com/players/player.34072.will-strickler.html,4,-.087,4,34072,53,Will Strickler,,Tournament Only,Sanderson Farms Championship,2011
t054,-.472,https://www.pgatour.com/players/player.26498.matt-weibring.html,4,-.118,4,26498,54,Matt Weibring,,Tournament Only,Sanderson Farms Championship,2011
t054,-.588,https://www.pgatour.com/players/player.24912.will-mackenzie.html,4,-.147,4,24912,55,Will MacKenzie,6,Tournament Only,Sanderson Farms Championship,2011
t054,-.611,https://www.pgatour.com/players/player.06251.chris-dimarco.html,4,-.153,4,06251,56,Chris DiMarco,,Tournament Only,Sanderson Farms Championship,2011
t054,-.661,https://www.pgatour.com/players/player.25818.scott-piercy.html,4,-.165,4,25818,57,Scott Piercy,10,Tournament Only,Sanderson Farms Championship,2011
t054,-.839,https://www.pgatour.com/players/player.26420.richard-johnson.html,4,-.210,4,26420,58,Richard Johnson,,Tournament Only,Sanderson Farms Championship,2011
t054,-.873,https://www.pgatour.com/players/player.07867.woody-austin.html,4,-.218,4,07867,59,Woody Austin,67,Tournament Only,Sanderson Farms Championship,2011
t054,-.933,https://www.pgatour.com/players/player.01941.tom-pernice-jr-.html,4,-.233,4,01941,60,Tom Pernice Jr.,,Tournament Only,Sanderson Farms Championship,2011
t054,-1.123,https://www.pgatour.com/players/player.11123.chris-couch.html,4,-.281,4,11123,61,Chris Couch,47,Tournament Only,Sanderson Farms Championship,2011
t054,-1.176,https://www.pgatour.com/players/player.08385.omar-uresti.html,4,-.294,4,08385,62,Omar Uresti,,Tournament Only,Sanderson Farms Championship,2011
t054,-1.187,https://www.pgatour.com/players/player.27060.john-mallinger.html,4,-.297,4,27060,63,John Mallinger,55,Tournament Only,Sanderson Farms Championship,2011
t054,-1.437,https://www.pgatour.com/players/player.12652.cameron-beckman.html,4,-.359,4,12652,64,Cameron Beckman,29,Tournament Only,Sanderson Farms Championship,2011
t054,-1.672,https://www.pgatour.com/players/player.01685.j-l--lewis.html,4,-.418,4,01685,65,J.L. Lewis,,Tournament Only,Sanderson Farms Championship,2011
t054,-1.925,https://www.pgatour.com/players/player.29720.andres-gonzales.html,4,-.481,4,29720,66,Andres Gonzales,71,Tournament Only,Sanderson Farms Championship,2011
t054,-2.172,https://www.pgatour.com/players/player.28679.fabian-gomez.html,4,-.543,4,28679,67,Fabián Gómez,,Tournament Only,Sanderson Farms Championship,2011
t054,-2.317,https://www.pgatour.com/players/player.10505.shane-bertsch.html,4,-.579,4,10505,68,Shane Bertsch,16,Tournament Only,Sanderson Farms Championship,2011
t054,-2.509,https://www.pgatour.com/players/player.19824.craig-barlow.html,4,-.627,4,19824,69,Craig Barlow,,Tournament Only,Sanderson Farms Championship,2011
t054,-2.574,https://www.pgatour.com/players/player.19881.robert-damron.html,4,-.644,4,19881,70,Robert Damron,,Tournament Only,Sanderson Farms Championship,2011
t054,-3.103,https://www.pgatour.com/players/player.11032.frank-lickliter-ii.html,4,-.776,4,11032,71,Frank Lickliter II,48,Tournament Only,Sanderson Farms Championship,2011
t054,-3.109,https://www.pgatour.com/players/player.20580.andre-stolz.html,4,-.777,4,20580,72,Andre Stolz,,Tournament Only,Sanderson Farms Championship,2011
t054,-3.201,https://www.pgatour.com/players/player.01132.mark-brooks.html,4,-.800,4,01132,73,Mark Brooks,,Tournament Only,Sanderson Farms Championship,2011
t054,-4.603,https://www.pgatour.com/players/player.07223.brian-bateman.html,4,-1.151,4,07223,74,Brian Bateman,,Tournament Only,Sanderson Farms Championship,2011
t490,6.276,https://www.pgatour.com/players/player.20645.john-senden.html,4,1.569,4,20645,1,John Senden,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,5.496,https://www.pgatour.com/players/player.31323.gary-woodland.html,4,1.374,4,31323,2,Gary Woodland,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,5.115,https://www.pgatour.com/players/player.27330.josh-teater.html,4,1.279,4,27330,3,Josh Teater,7,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,4.847,https://www.pgatour.com/players/player.25274.steven-bowditch.html,4,1.212,4,25274,4,Steven Bowditch,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,4.624,https://www.pgatour.com/players/player.27124.chris-baryla.html,4,1.156,4,27124,5,Chris Baryla,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,4.579,https://www.pgatour.com/players/player.34255.joseph-bramlett.html,4,1.145,4,34255,6,Joseph Bramlett,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,4.571,https://www.pgatour.com/players/player.23322.brett-wetterich.html,4,1.143,4,23322,7,Brett Wetterich,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,4.408,https://www.pgatour.com/players/player.24924.bill-haas.html,4,1.102,4,24924,8,Bill Haas,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,4.156,https://www.pgatour.com/players/player.30110.kyle-stanley.html,4,1.039,4,30110,9,Kyle Stanley,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.892,https://www.pgatour.com/players/player.21209.sergio-garcia.html,4,.973,4,21209,10,Sergio Garcia,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.759,https://www.pgatour.com/players/player.31557.jim-herman.html,4,.940,4,31557,11,Jim Herman,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.741,https://www.pgatour.com/players/player.23638.brendon-de-jonge.html,4,.935,4,23638,12,Brendon de Jonge,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.662,https://www.pgatour.com/players/player.30692.scott-stallings.html,4,.916,4,30692,13,Scott Stallings,13,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.507,https://www.pgatour.com/players/player.33141.keegan-bradley.html,4,.877,4,33141,14,Keegan Bradley,4,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.494,https://www.pgatour.com/players/player.27963.chris-stroud.html,4,.874,4,27963,15,Chris Stroud,24,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.282,https://www.pgatour.com/players/player.01320.bob-estes.html,4,.821,4,01320,16,Bob Estes,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.271,https://www.pgatour.com/players/player.25632.jimmy-walker.html,4,.818,4,25632,17,Jimmy Walker,73,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.267,https://www.pgatour.com/players/player.29420.billy-horschel.html,4,.817,4,29420,18,Billy Horschel,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.209,https://www.pgatour.com/players/player.23673.michael-connell.html,4,.802,4,23673,19,Michael Connell,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,3.034,https://www.pgatour.com/players/player.26498.matt-weibring.html,4,.759,4,26498,20,Matt Weibring,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,2.834,https://www.pgatour.com/players/player.26476.chez-reavie.html,4,.709,4,26476,21,Chez Reavie,19,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,2.729,https://www.pgatour.com/players/player.29718.anthony-kim.html,4,.682,4,29718,22,Anthony Kim,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,2.528,https://www.pgatour.com/players/player.06251.chris-dimarco.html,4,.632,4,06251,23,Chris DiMarco,39,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,2.391,https://www.pgatour.com/players/player.27120.troy-matteson.html,4,.598,4,27120,24,Troy Matteson,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,2.157,https://www.pgatour.com/players/player.33419.cameron-tringale.html,4,.539,4,33419,25,Cameron Tringale,57,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.900,https://www.pgatour.com/players/player.11123.chris-couch.html,4,.475,4,11123,26,Chris Couch,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.818,https://www.pgatour.com/players/player.30750.tommy-gainey.html,4,.455,4,30750,27,Tommy Gainey,40,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.806,https://www.pgatour.com/players/player.23497.tag-ridings.html,4,.452,4,23497,28,Tag Ridings,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.711,https://www.pgatour.com/players/player.27933.john-merrick.html,4,.428,4,27933,29,John Merrick,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.658,https://www.pgatour.com/players/player.22348.nick-o-hern.html,4,.415,4,22348,30,Nick O'Hern,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.566,https://www.pgatour.com/players/player.22293.heath-slocum.html,4,.392,4,22293,31,Heath Slocum,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.385,https://www.pgatour.com/players/player.33399.adam-hadwin.html,4,.346,4,33399,32,Adam Hadwin,25,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.335,https://www.pgatour.com/players/player.28475.jeff-overton.html,4,.334,4,28475,33,Jeff Overton,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.187,https://www.pgatour.com/players/player.01945.kenny-perry.html,4,.297,4,01945,34,Kenny Perry,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.161,https://www.pgatour.com/players/player.26758.david-hearn.html,4,.290,4,26758,35,David Hearn,52,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.148,https://www.pgatour.com/players/player.28679.fabian-gomez.html,4,.287,4,28679,36,Fabián Gómez,75,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.136,https://www.pgatour.com/players/player.30926.chris-kirk.html,4,.284,4,30926,37,Chris Kirk,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,1.013,https://www.pgatour.com/players/player.10733.kent-jones.html,4,.253,4,10733,38,Kent Jones,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,.936,https://www.pgatour.com/players/player.28620.aron-price.html,4,.234,4,28620,39,Aron Price,60,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,.724,https://www.pgatour.com/players/player.24494.erik-compton.html,4,.181,4,24494,40,Erik Compton,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,.682,https://www.pgatour.com/players/player.26951.johnson-wagner.html,4,.171,4,26951,41,Johnson Wagner,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,.377,https://www.pgatour.com/players/player.21961.charles-howell-iii.html,4,.094,4,21961,42,Charles Howell III,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,.331,https://www.pgatour.com/players/player.22378.trevor-immelman.html,4,.083,4,22378,43,Trevor Immelman,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,.283,https://www.pgatour.com/players/player.21633.steve-allan.html,4,.071,4,21633,44,Steve Allan,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,.197,https://www.pgatour.com/players/player.25345.carl-pettersson.html,4,.049,4,25345,45,Carl Pettersson,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,.176,https://www.pgatour.com/players/player.25562.andres-romero.html,4,.044,4,25562,46,Andres Romero,38,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,.120,https://www.pgatour.com/players/player.29221.webb-simpson.html,4,.030,4,29221,47,Webb Simpson,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,.087,https://www.pgatour.com/players/player.08537.j-p--hayes.html,4,.022,4,08537,48,J.P. Hayes,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.031,https://www.pgatour.com/players/player.34072.will-strickler.html,4,-.008,4,34072,49,Will Strickler,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.101,https://www.pgatour.com/players/player.22621.ben-curtis.html,4,-.025,4,22621,50,Ben Curtis,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.169,https://www.pgatour.com/players/player.06573.brandt-jobe.html,4,-.042,4,06573,51,Brandt Jobe,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.422,https://www.pgatour.com/players/player.02246.duffy-waldorf.html,4,-.106,4,02246,52,Duffy Waldorf,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.486,https://www.pgatour.com/players/player.07457.steve-flesch.html,4,-.122,4,07457,53,Steve Flesch,64,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.562,https://www.pgatour.com/players/player.20498.briny-baird.html,4,-.141,4,20498,54,Briny Baird,34,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.704,https://www.pgatour.com/players/player.29910.blake-adams.html,4,-.176,4,29910,55,Blake Adams,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.710,https://www.pgatour.com/players/player.21753.brian-davis.html,4,-.178,4,21753,56,Brian Davis,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.800,https://www.pgatour.com/players/player.01766.billy-mayfair.html,4,-.200,4,01766,57,Billy Mayfair,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.826,https://www.pgatour.com/players/player.02239.scott-verplank.html,4,-.207,4,02239,58,Scott Verplank,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.897,https://www.pgatour.com/players/player.21350.ryuji-imada.html,4,-.224,4,21350,59,Ryuji Imada,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-.951,https://www.pgatour.com/players/player.23409.james-driscoll.html,4,-.238,4,23409,60,James Driscoll,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-1.070,https://www.pgatour.com/players/player.26695.michael-letzig.html,4,-.268,4,26695,61,Michael Letzig,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-1.214,https://www.pgatour.com/players/player.20580.andre-stolz.html,4,-.304,4,20580,62,Andre Stolz,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-1.298,https://www.pgatour.com/players/player.25240.d-a--points.html,4,-.325,4,25240,63,D.A. Points,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-1.426,https://www.pgatour.com/players/player.20070.matt-bettencourt.html,4,-.357,4,20070,64,Matt Bettencourt,11,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-1.460,https://www.pgatour.com/players/player.27770.camilo-villegas.html,4,-.365,4,27770,65,Camilo Villegas,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-1.751,https://www.pgatour.com/players/player.08725.tom-gillis.html,4,-.438,4,08725,66,Tom Gillis,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-2.512,https://www.pgatour.com/players/player.20436.garrett-willis.html,4,-.628,4,20436,67,Garrett Willis,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-2.782,https://www.pgatour.com/players/player.27466.spencer-levin.html,4,-.696,4,27466,68,Spencer Levin,63,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-2.804,https://www.pgatour.com/players/player.35087.bio-kim.html,4,-.701,4,35087,69,Bio Kim,14,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-2.928,https://www.pgatour.com/players/player.06515.shaun-micheel.html,4,-.732,4,06515,70,Shaun Micheel,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-3.223,https://www.pgatour.com/players/player.01941.tom-pernice-jr-.html,4,-.806,4,01941,71,Tom Pernice Jr.,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-3.685,https://www.pgatour.com/players/player.27797.derek-lamely.html,4,-.921,4,27797,72,Derek Lamely,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-3.704,https://www.pgatour.com/players/player.12652.cameron-beckman.html,4,-.926,4,12652,73,Cameron Beckman,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-3.945,https://www.pgatour.com/players/player.25190.jeff-quinney.html,4,-.986,4,25190,74,Jeff Quinney,,Tournament Only,A Military Tribute at The Greenbrier,2011
t490,-4.517,https://www.pgatour.com/players/player.24846.ricky-barnes.html,4,-1.129,4,24846,75,Ricky Barnes,,Tournament Only,A Military Tribute at The Greenbrier,2011
t007,4.404,https://www.pgatour.com/players/player.24357.k-j--choi.html,4,1.101,4,24357,1,K.J. Choi,1,Tournament Only,The Genesis Invitational,2010
t007,3.932,https://www.pgatour.com/players/player.12716.charley-hoffman.html,4,.983,4,12716,2,Charley Hoffman,,Tournament Only,The Genesis Invitational,2010
t007,3.720,https://www.pgatour.com/players/player.22913.john-rollins.html,4,.930,4,22913,3,John Rollins,10,Tournament Only,The Genesis Invitational,2010
t007,3.567,https://www.pgatour.com/players/player.20229.stewart-cink.html,4,.892,4,20229,4,Stewart Cink,,Tournament Only,The Genesis Invitational,2010
t007,3.051,https://www.pgatour.com/players/player.06522.ernie-els.html,4,.763,4,06522,5,Ernie Els,8,Tournament Only,The Genesis Invitational,2010
t007,3.006,https://www.pgatour.com/players/player.06197.michael-allen.html,4,.752,4,06197,6,Michael Allen,30,Tournament Only,The Genesis Invitational,2010
t007,2.954,https://www.pgatour.com/players/player.06595.kevin-sutherland.html,4,.739,4,06595,7,Kevin Sutherland,39,Tournament Only,The Genesis Invitational,2010
t007,2.690,https://www.pgatour.com/players/player.26679.kevin-stadler.html,4,.673,4,26679,8,Kevin Stadler,,Tournament Only,The Genesis Invitational,2010
t007,2.625,https://www.pgatour.com/players/player.23623.bo-van-pelt.html,4,.656,4,23623,9,Bo Van Pelt,,Tournament Only,The Genesis Invitational,2010
t007,2.539,https://www.pgatour.com/players/player.10885.robert-allenby.html,4,.635,4,10885,10,Robert Allenby,49,Tournament Only,The Genesis Invitational,2010
t007,2.377,https://www.pgatour.com/players/player.28158.steve-marino.html,4,.594,4,28158,11,Steve Marino,5,Tournament Only,The Genesis Invitational,2010
t007,2.371,https://www.pgatour.com/players/player.25562.andres-romero.html,4,.593,4,25562,12,Andres Romero,22,Tournament Only,The Genesis Invitational,2010
t007,2.364,https://www.pgatour.com/players/player.27936.martin-laird.html,4,.591,4,27936,13,Martin Laird,2,Tournament Only,The Genesis Invitational,2010
t007,2.320,https://www.pgatour.com/players/player.01226.fred-couples.html,4,.580,4,01226,14,Fred Couples,,Tournament Only,The Genesis Invitational,2010
t007,2.273,https://www.pgatour.com/players/player.20070.matt-bettencourt.html,4,.568,4,20070,15,Matt Bettencourt,,Tournament Only,The Genesis Invitational,2010
t007,2.244,https://www.pgatour.com/players/player.01810.phil-mickelson.html,4,.561,4,01810,16,Phil Mickelson,24,Tournament Only,The Genesis Invitational,2010
t007,2.113,https://www.pgatour.com/players/player.30946.alex-prugh.html,4,.528,4,30946,17,Alex Prugh,21,Tournament Only,The Genesis Invitational,2010
t007,2.077,https://www.pgatour.com/players/player.24663.y-e--yang.html,4,.519,4,24663,18,Y.E. Yang,,Tournament Only,The Genesis Invitational,2010
t007,1.976,https://www.pgatour.com/players/player.22405.justin-rose.html,4,.494,4,22405,19,Justin Rose,25,Tournament Only,The Genesis Invitational,2010
t007,1.917,https://www.pgatour.com/players/player.06527.steve-stricker.html,4,.479,4,06527,20,Steve Stricker,,Tournament Only,The Genesis Invitational,2010
t007,1.733,https://www.pgatour.com/players/player.27649.brandt-snedeker.html,4,.433,4,27649,21,Brandt Snedeker,20,Tournament Only,The Genesis Invitational,2010
t007,1.700,https://www.pgatour.com/players/player.28780.nicholas-thompson.html,4,.425,4,28780,22,Nicholas Thompson,52,Tournament Only,The Genesis Invitational,2010
t007,1.508,https://www.pgatour.com/players/player.30925.dustin-johnson.html,4,.377,4,30925,23,Dustin Johnson,,Tournament Only,The Genesis Invitational,2010
t007,1.254,https://www.pgatour.com/players/player.25240.d-a--points.html,4,.314,4,25240,24,D.A. Points,15,Tournament Only,The Genesis Invitational,2010
t007,1.108,https://www.pgatour.com/players/player.23135.tim-clark.html,4,.277,4,23135,25,Tim Clark,,Tournament Only,The Genesis Invitational,2010
t007,1.001,https://www.pgatour.com/players/player.28475.jeff-overton.html,4,.250,4,28475,26,Jeff Overton,,Tournament Only,The Genesis Invitational,2010
t007,.942,https://www.pgatour.com/players/player.27120.troy-matteson.html,4,.236,4,27120,27,Troy Matteson,,Tournament Only,The Genesis Invitational,2010
t007,.861,https://www.pgatour.com/players/player.21753.brian-davis.html,4,.215,4,21753,28,Brian Davis,,Tournament Only,The Genesis Invitational,2010
t007,.718,https://www.pgatour.com/players/player.29718.anthony-kim.html,4,.180,4,29718,29,Anthony Kim,,Tournament Only,The Genesis Invitational,2010
t007,.706,https://www.pgatour.com/players/player.23353.j-j--henry.html,4,.177,4,23353,30,J.J. Henry,,Tournament Only,The Genesis Invitational,2010
t007,.697,https://www.pgatour.com/players/player.24490.george-mcneill.html,4,.174,4,24490,31,George McNeill,76,Tournament Only,The Genesis Invitational,2010
t007,.684,https://www.pgatour.com/players/player.23108.matt-kuchar.html,4,.171,4,23108,32,Matt Kuchar,,Tournament Only,The Genesis Invitational,2010
t007,.560,https://www.pgatour.com/players/player.06643.paul-goydos.html,4,.140,4,06643,33,Paul Goydos,,Tournament Only,The Genesis Invitational,2010
t007,.529,https://www.pgatour.com/players/player.27141.j-b--holmes.html,4,.132,4,27141,34,J.B. Holmes,17,Tournament Only,The Genesis Invitational,2010
t007,.391,https://www.pgatour.com/players/player.26695.michael-letzig.html,4,.098,4,26695,35,Michael Letzig,16,Tournament Only,The Genesis Invitational,2010
t007,.331,https://www.pgatour.com/players/player.22371.aaron-baddeley.html,4,.083,4,22371,36,Aaron Baddeley,,Tournament Only,The Genesis Invitational,2010
t007,.260,https://www.pgatour.com/players/player.24846.ricky-barnes.html,4,.065,4,24846,37,Ricky Barnes,36,Tournament Only,The Genesis Invitational,2010
t007,.165,https://www.pgatour.com/players/player.23800.bryce-molder.html,4,.041,4,23800,38,Bryce Molder,,Tournament Only,The Genesis Invitational,2010
t007,.111,https://www.pgatour.com/players/player.26287.roland-thatcher.html,4,.028,4,26287,39,Roland Thatcher,,Tournament Only,The Genesis Invitational,2010
t007,.022,https://www.pgatour.com/players/player.23788.d-j--trahan.html,4,.006,4,23788,40,D.J. Trahan,,Tournament Only,The Genesis Invitational,2010
t007,-.015,https://www.pgatour.com/players/player.26851.marc-leishman.html,4,-.004,4,26851,41,Marc Leishman,18,Tournament Only,The Genesis Invitational,2010
t007,-.024,https://www.pgatour.com/players/player.20098.stuart-appleby.html,4,-.006,4,20098,42,Stuart Appleby,,Tournament Only,The Genesis Invitational,2010
t007,-.061,https://www.pgatour.com/players/player.07749.brett-quigley.html,4,-.015,4,07749,43,Brett Quigley,44,Tournament Only,The Genesis Invitational,2010
t007,-.140,https://www.pgatour.com/players/player.27214.kevin-streelman.html,4,-.035,4,27214,44,Kevin Streelman,,Tournament Only,The Genesis Invitational,2010
t007,-.147,https://www.pgatour.com/players/player.25396.kevin-na.html,4,-.037,4,25396,45,Kevin Na,,Tournament Only,The Genesis Invitational,2010
t007,-.183,https://www.pgatour.com/players/player.25349.tim-wilkinson.html,4,-.046,4,25349,46,Tim Wilkinson,,Tournament Only,The Genesis Invitational,2010
t007,-.214,https://www.pgatour.com/players/player.23614.rich-beem.html,4,-.054,4,23614,47,Rich Beem,65,Tournament Only,The Genesis Invitational,2010
t007,-.307,https://www.pgatour.com/players/player.20848.angel-cabrera.html,4,-.077,4,20848,48,Ángel Cabrera,,Tournament Only,The Genesis Invitational,2010
t007,-.649,https://www.pgatour.com/players/player.12510.chad-campbell.html,4,-.162,4,12510,49,Chad Campbell,,Tournament Only,The Genesis Invitational,2010
t007,-.897,https://www.pgatour.com/players/player.23983.luke-donald.html,4,-.224,4,23983,50,Luke Donald,48,Tournament Only,The Genesis Invitational,2010
t007,-.898,https://www.pgatour.com/players/player.29221.webb-simpson.html,4,-.225,4,29221,51,Webb Simpson,,Tournament Only,The Genesis Invitational,2010
t007,-1.047,https://www.pgatour.com/players/player.25632.jimmy-walker.html,4,-.262,4,25632,52,Jimmy Walker,,Tournament Only,The Genesis Invitational,2010
t007,-1.067,https://www.pgatour.com/players/player.20498.briny-baird.html,4,-.267,4,20498,53,Briny Baird,,Tournament Only,The Genesis Invitational,2010
t007,-1.140,https://www.pgatour.com/players/player.10809.jim-furyk.html,4,-.285,4,10809,54,Jim Furyk,,Tournament Only,The Genesis Invitational,2010
t007,-1.274,https://www.pgatour.com/players/player.20572.rod-pampling.html,4,-.319,4,20572,55,Rod Pampling,,Tournament Only,The Genesis Invitational,2010
t007,-1.314,https://www.pgatour.com/players/player.27933.john-merrick.html,4,-.329,4,27933,56,John Merrick,,Tournament Only,The Genesis Invitational,2010
t007,-1.350,https://www.pgatour.com/players/player.22621.ben-curtis.html,4,-.338,4,22621,57,Ben Curtis,72,Tournament Only,The Genesis Invitational,2010
t007,-1.364,https://www.pgatour.com/players/player.07867.woody-austin.html,4,-.341,4,07867,58,Woody Austin,,Tournament Only,The Genesis Invitational,2010
t007,-1.425,https://www.pgatour.com/players/player.07363.craig-bowden.html,4,-.356,4,07363,59,Craig Bowden,78,Tournament Only,The Genesis Invitational,2010
t007,-1.504,https://www.pgatour.com/players/player.20593.greg-chalmers.html,4,-.376,4,20593,60,Greg Chalmers,,Tournament Only,The Genesis Invitational,2010
t007,-1.723,https://www.pgatour.com/players/player.02239.scott-verplank.html,4,-.431,4,02239,61,Scott Verplank,,Tournament Only,The Genesis Invitational,2010
t007,-1.900,https://www.pgatour.com/players/player.24925.jonathan-byrd.html,4,-.475,4,24925,62,Jonathan Byrd,29,Tournament Only,The Genesis Invitational,2010
t007,-2.220,https://www.pgatour.com/players/player.20160.charlie-wi.html,4,-.555,4,20160,63,Charlie Wi,77,Tournament Only,The Genesis Invitational,2010
t007,-2.319,https://www.pgatour.com/players/player.07457.steve-flesch.html,4,-.580,4,07457,64,Steve Flesch,,Tournament Only,The Genesis Invitational,2010
t007,-2.363,https://www.pgatour.com/players/player.24507.jason-bohn.html,4,-.591,4,24507,65,Jason Bohn,,Tournament Only,The Genesis Invitational,2010
